id,lon,lat
8421,116.3091291,39.8655862
8422,116.3069502,39.8628474
8423,116.3068876,39.8632579
8424,116.3066892,39.8650036
8425,116.3066108,39.8655967
8426,116.3064896,39.8666319
8427,116.3063994,39.8672914
8428,116.3033889,39.8662666
8429,116.3032047,39.8661734
8430,116.3030279,39.8661063
8431,116.3027591,39.866022
8432,116.3022353,39.8659061
8433,116.302316,39.8656823
8434,116.3031289,39.8657314
8435,116.3037052,39.8657647
8436,116.3059325,39.8659099
8437,116.3069566,39.8659745
8438,116.3073996,39.8660023
8439,116.3077035,39.8660088
8440,116.3079204,39.86599
8441,116.3081171,39.8659321
8442,116.3082759,39.8658431
8443,116.3083915,39.8657242
8444,116.3084506,39.8656112
8445,116.3084805,39.8654755
8446,116.3084717,39.8653506
8447,116.3084135,39.8652199
8448,116.3083015,39.8650991
8449,116.3081593,39.8649976
8450,116.3080719,39.8649595
8451,116.3079799,39.8649324
8452,116.3078714,39.8649177
8453,116.307763,39.8649135
8454,116.3076644,39.864921
8455,116.3075587,39.864941
8456,116.3074411,39.8649885
8457,116.3073686,39.8650235
8458,116.3073133,39.8650626
8459,116.307252,39.8651113
8460,116.3072075,39.8651622
8461,116.307148,39.8652601
8462,116.3071111,39.865357
8463,116.3070963,39.8654656
8464,116.3071026,39.8655863
8465,116.3071238,39.86575
8466,116.3073271,39.8667954
8467,116.3073423,39.8669904
8468,116.3073368,39.8672183
8469,116.3073119,39.8673578
8470,116.307275,39.8674896
8471,116.3072211,39.8676043
8472,116.3071466,39.8677287
8473,116.3070692,39.8678486
8474,116.3031108,39.8656172
8475,116.3036938,39.865533
8476,116.3041512,39.8654182
8477,116.3045632,39.865273
8478,116.3049077,39.8651176
8479,116.3052816,39.8649088
8480,116.3056163,39.8646602
8481,116.2883371,39.8650382
8482,116.281169,39.8645848
8483,116.2801467,39.8645283
8484,116.2795004,39.8645426
8485,116.2789532,39.8645824
8486,116.2768453,39.8664865
8487,116.2772034,39.866581
8488,116.2801861,39.8638118
8489,116.4838175,39.9090178
8490,116.4102729,39.9469462
8491,116.4094023,39.9469556
8492,116.4075654,39.9469754
8493,116.4053977,39.9469991
8494,116.4043173,39.9470308
8495,116.40318,39.9470628
8496,116.4029787,39.9471299
8497,116.4026666,39.9471237
8498,116.4102943,39.9463736
8499,116.378021,39.8973413
8500,116.3898089,39.8944975
8501,116.3897236,39.8952597
8502,116.3896655,39.8956845
8503,116.3779188,39.899731
8504,116.3721061,39.8994685
8505,116.3720692,39.8993422
8506,116.3678301,39.9953112
8507,116.3671969,39.9961398
8508,116.3032983,39.955648
8509,116.303826,39.9556464
8510,116.3044776,39.9556444
8511,116.3028392,39.9584301
8512,116.3171241,39.9554824
8513,116.3169948,39.955479
8514,116.3185214,39.9452518
8515,116.3071167,39.9442825
8516,116.3071543,39.9444795
8517,116.3084218,39.9462081
8518,116.3109954,39.950356
8519,116.310468,39.9503403
8520,116.31137,39.950274
8521,116.3117215,39.9502295
8522,116.3109563,39.9498671
8523,116.3108961,39.9491141
8524,116.3109001,39.9488863
8525,116.3031422,39.9524863
8526,116.3031908,39.9518506
8527,116.2947015,39.9517886
8528,116.2938997,39.9516538
8529,116.2934402,39.951594
8530,116.3005292,39.9420137
8531,116.2961005,39.932116
8532,116.2976654,39.9348617
8533,116.2987419,39.9349121
8534,116.29991,39.9349667
8535,116.3001543,39.9349682
8536,116.3036303,39.9349893
8537,116.2981016,39.9357189
8538,116.3438836,39.9384925
8539,116.3446292,39.9385909
8540,116.3452114,39.9386624
8541,116.3136037,39.9377336
8542,116.3136773,39.9359194
8543,116.3137322,39.9343543
8544,116.402493,39.9342715
8545,116.4025232,39.9335596
8546,116.402551,39.9329019
8547,116.4025526,39.9328648
8548,116.4023432,39.9378071
8549,116.4023735,39.9370913
8550,116.4024032,39.9363904
8551,116.4024204,39.935743
8552,116.4024551,39.934922
8553,116.4106152,39.9378272
8554,116.4098717,39.9378391
8555,116.4087225,39.9378886
8556,116.4106203,39.937741
8557,116.4106285,39.9371511
8558,116.376523,39.9341231
8559,116.3732388,39.9367409
8560,116.3733907,39.9352562
8561,116.3733734,39.9347739
8562,116.3735014,39.9347939
8563,116.3667381,39.9334503
8564,116.3684191,39.9335698
8565,116.3688055,39.9335973
8566,116.3695963,39.9336536
8567,116.3704042,39.9337122
8568,116.3710958,39.9337602
8569,116.3721199,39.933833
8570,116.3667721,39.9325885
8571,116.366787,39.9323414
8572,116.3735777,39.9339324
8573,116.3730177,39.9387396
8574,116.373106,39.937959
8575,116.3882046,39.8958976
8576,116.3881938,39.8956398
8577,116.3882033,39.8955251
8578,116.3882618,39.8951221
8579,116.3883188,39.8949213
8580,116.3883843,39.8946129
8581,116.3884383,39.8943649
8582,116.3884712,39.8940011
8583,116.38847,39.8939706
8584,116.3884559,39.8936243
8585,116.3884541,39.8935986
8586,116.388432,39.8932793
8587,116.3884067,39.8929759
8588,116.3883689,39.8926096
8589,116.3883438,39.8922902
8590,116.3883364,39.8920742
8591,116.3883225,39.8916588
8592,116.3883583,39.8913992
8593,116.3884088,39.8911795
8594,116.3884313,39.8911075
8595,116.3892749,39.8959692
8596,116.3917146,39.8878798
8597,116.3916724,39.8875721
8598,116.3917056,39.8872813
8599,116.3916946,39.8870445
8600,116.3917447,39.8882477
8601,116.3882442,39.8887572
8602,116.3882843,39.888606
8603,116.3883,39.8885351
8604,116.38834,39.8884937
8605,116.3884433,39.8877763
8606,116.3885278,39.8875662
8607,116.3884431,39.8868522
8608,116.3889053,39.8889766
8609,116.401308,39.8920585
8610,116.3816311,39.8857115
8611,116.3817081,39.8848147
8612,116.3736812,39.8877227
8613,116.3753525,39.8877913
8614,116.3719618,39.8817914
8615,116.3719177,39.880875
8616,116.3719156,39.8808314
8617,116.3718794,39.880456
8618,116.3718384,39.8801382
8619,116.3722035,39.8817913
8620,116.3741116,39.8817622
8621,116.3749556,39.881762
8622,116.3753986,39.8862731
8623,116.375533,39.8838106
8624,116.3817013,39.8863151
8625,116.3830921,39.8863315
8626,116.3816972,39.8865202
8627,116.3816907,39.8868505
8628,116.3817756,39.8874671
8629,116.3882772,39.885872
8630,116.3880682,39.8858871
8631,116.388885,39.8858329
8632,116.3924887,39.8936288
8633,116.3922243,39.8935611
8634,116.3923597,39.8917573
8635,116.3922971,39.8946711
8636,116.3922204,39.8954141
8637,116.3931136,39.8937103
8638,116.3929806,39.8941897
8639,116.3929657,39.8942779
8640,116.3928895,39.8947306
8641,116.3941478,39.8936347
8642,116.3940631,39.892954
8643,116.3941631,39.8938942
8644,116.3941671,39.8939625
8645,116.394012,39.8945123
8646,116.3939423,39.8947892
8647,116.3937493,39.895278
8648,116.3936084,39.8957358
8649,116.3934427,39.8966579
8650,116.3926848,39.8967595
8651,116.3926628,39.8970193
8652,116.3925221,39.8970519
8653,116.391934,39.8970165
8654,116.3918416,39.8970128
8655,116.3939368,39.8936845
8656,116.3936567,39.8937094
8657,116.3934459,39.8937113
8658,116.397109,39.8918254
8659,116.3972659,39.8915227
8660,116.3972841,39.8913806
8661,116.3973916,39.891833
8662,116.4267266,39.9161983
8663,116.4274932,39.9162453
8664,116.4267493,39.9156891
8665,116.4267559,39.9153149
8666,116.4267813,39.9143466
8667,116.3931863,39.9467538
8668,116.3845185,39.9380117
8669,116.3843918,39.9375362
8670,116.3840517,39.9375449
8671,116.3839807,39.9369845
8672,116.3839246,39.9367687
8673,116.3839407,39.9360437
8674,116.3839533,39.9358214
8675,116.3839557,39.9356319
8676,116.3876071,39.9375525
8677,116.3888017,39.936042
8678,116.3746782,39.944087
8679,116.3748981,39.9440892
8680,116.3732904,39.9433199
8681,116.3733553,39.9429995
8682,116.3733371,39.9428278
8683,116.3733004,39.9427081
8684,116.3732411,39.9425285
8685,116.3731857,39.9424213
8686,116.3730915,39.9422172
8687,116.3732728,39.9429881
8688,116.3738332,39.9426051
8689,116.378206,39.9334993
8690,116.378248,39.9331039
8691,116.3783692,39.9329701
8692,116.3784647,39.9323392
8693,116.3784644,39.9321451
8694,116.3784061,39.9320511
8695,116.3781525,39.9323236
8696,116.378124,39.9325446
8697,116.3776565,39.9325206
8698,116.3751096,39.9323614
8699,116.3765707,39.9334152
8700,116.3714626,39.9411403
8701,116.3712806,39.9411604
8702,116.3708343,39.9411425
8703,116.3698003,39.9411477
8704,116.369343,39.9411124
8705,116.3689159,39.9410151
8706,116.3685492,39.9408571
8707,116.3691308,39.9471568
8708,116.3691481,39.9470481
8709,116.3691569,39.9465668
8710,116.3692304,39.9465429
8711,116.3694401,39.9464746
8712,116.3700581,39.946343
8713,116.3709679,39.9462707
8714,116.3716051,39.9462295
8715,116.3722178,39.946122
8716,116.3724672,39.946042
8717,116.3726338,39.9458616
8718,116.3726588,39.9457173
8719,116.3725748,39.94454
8720,116.3725644,39.9444216
8721,116.3724557,39.9436656
8722,116.3725327,39.943509
8723,116.3730558,39.9428115
8724,116.3701405,39.9471708
8725,116.4053878,39.9454869
8726,116.4021607,39.9454546
8727,116.4025095,39.9472526
8728,116.4026296,39.9472911
8729,116.4193854,39.9411836
8730,116.4184684,39.9411556
8731,116.4165955,39.9410984
8732,116.4164153,39.941105
8733,116.4160977,39.9412103
8734,116.4153852,39.9412269
8735,116.415248,39.9412301
8736,116.415193,39.9414446
8737,116.4151648,39.9415068
8738,116.4151134,39.9415681
8739,116.4150764,39.9417981
8740,116.4134714,39.9467211
8741,116.413547,39.9467233
8742,116.4142313,39.9467334
8743,116.41435,39.9466548
8744,116.4165476,39.9466938
8745,116.4129028,39.9462687
8746,116.4123013,39.9462538
8747,116.4192505,39.9458895
8748,116.4192856,39.9446661
8749,116.4192214,39.9469033
8750,116.4192489,39.9459466
8751,116.4109521,39.9311858
8752,116.4109582,39.9308621
8753,116.4109737,39.9304505
8754,116.4109873,39.9300902
8755,116.4110467,39.9287002
8756,116.4110804,39.9278538
8757,116.4109957,39.931504
8758,116.4110031,39.9315584
8759,116.4109826,39.9320257
8760,116.4045085,39.9273219
8761,116.4044745,39.9282651
8762,116.4053002,39.9273171
8763,116.4074822,39.9273345
8764,116.4081165,39.9273414
8765,116.4111012,39.9272925
8766,116.410545,39.987571
8767,116.4122948,39.9578047
8768,116.3546694,39.9661197
8769,116.3486204,39.963497
8770,116.3641188,39.9639986
8771,116.3891173,39.9466924
8772,116.3893062,39.946745
8773,116.3905863,39.9467513
8774,116.3580065,39.8682309
8775,116.3681099,39.8818894
8776,116.3674287,39.8818578
8777,116.3669857,39.881907
8778,116.3659329,39.8819309
8779,116.3650512,39.8819639
8780,116.3683496,39.8818691
8781,116.3765141,39.8774433
8782,116.3708213,39.8771996
8783,116.3708057,39.8769341
8784,116.370802,39.876436
8785,116.3708514,39.8762102
8786,116.3711248,39.8751765
8787,116.371167,39.8746322
8788,116.3711912,39.8744575
8789,116.3711986,39.8743874
8790,116.3933575,39.9238554
8791,116.393417,39.9238606
8792,116.3973591,39.9240709
8793,116.3964828,39.9240435
8794,116.395745,39.9239917
8795,116.3951685,39.9239506
8796,116.3974463,39.9243965
8797,116.3974183,39.9252919
8798,116.3973935,39.9260689
8799,116.3973768,39.9263258
8800,116.3986903,39.9263738
8801,116.3974408,39.9227524
8802,116.3974567,39.9226442
8803,116.3975064,39.9223051
8804,116.3978158,39.922299
8805,116.3978681,39.9216531
8806,116.3979073,39.9209096
8807,116.3977062,39.9228208
8808,116.3980159,39.9228497
8809,116.3984022,39.9228564
8810,116.3984773,39.9228577
8811,116.398731,39.9228634
8812,116.3973077,39.9231041
8813,116.3967103,39.9230928
8814,116.3965066,39.9229688
8815,116.3960409,39.9229422
8816,116.3957345,39.9228832
8817,116.4006296,39.9208616
8818,116.4005754,39.9221646
8819,116.4047274,39.920879
8820,116.4047123,39.9215877
8821,116.4026837,39.9170426
8822,116.4025808,39.9182066
8823,116.4025808,39.9186608
8824,116.4025808,39.9187595
8825,116.4025823,39.9191408
8826,116.4025766,39.9194191
8827,116.4025861,39.9197354
8828,116.4025728,39.9200196
8829,116.4025288,39.9202657
8830,116.402746,39.9203209
8831,116.4022117,39.9186521
8832,116.4019294,39.9186455
8833,116.4027256,39.9208519
8834,116.4007287,39.9186175
8835,116.4011386,39.9186269
8836,116.4007281,39.9186312
8837,116.4013795,39.9186325
8838,116.4012934,39.9203394
8839,116.4166949,39.9106913
8840,116.4166924,39.9104337
8841,116.4166796,39.9101832
8842,116.4164387,39.9101802
8843,116.4166173,39.9100675
8844,116.4165368,39.9099152
8845,116.4165475,39.9096395
8846,116.4165583,39.9095202
8847,116.4167353,39.9094996
8848,116.4252614,39.9114422
8849,116.3913808,39.8961757
8850,116.3906491,39.8961128
8851,116.3897087,39.8960321
8852,116.3896639,39.8960256
8853,116.3914235,39.8957812
8854,116.3914622,39.8946944
8855,116.391486,39.8946589
8856,116.3915065,39.8938589
8857,116.3915141,39.8934732
8858,116.3915234,39.8930902
8859,116.3915057,39.892606
8860,116.3915174,39.8921046
8861,116.3915254,39.891738
8862,116.3915587,39.8912785
8863,116.3919181,39.8912891
8864,116.3920272,39.8912912
8865,116.3920601,39.8912918
8866,116.3921008,39.8912924
8867,116.3922244,39.8912939
8868,116.3916322,39.8900332
8869,116.3916309,39.890115
8870,116.3908671,39.889844
8871,116.3913278,39.8969886
8872,116.3917424,39.8889671
8873,116.4129211,39.8894956
8874,116.4145854,39.8895539
8875,116.4145508,39.8897833
8876,116.4153194,39.8903485
8877,116.4149629,39.8904853
8878,116.4146783,39.8905344
8879,116.4146292,39.8909252
8880,116.3785875,39.9445009
8881,116.3800259,39.9438265
8882,116.3812995,39.943173
8883,116.3815899,39.9429989
8884,116.3821308,39.9426591
8885,116.3823437,39.9425184
8886,116.3828838,39.9421201
8887,116.3837928,39.9414497
8888,116.3843052,39.9410494
8889,116.3852875,39.9402884
8890,116.3854279,39.9401944
8891,116.386043,39.939772
8892,116.3861927,39.9396843
8893,116.3866157,39.9395124
8894,116.3868836,39.9394264
8895,116.3871936,39.9393652
8896,116.3874338,39.9393396
8897,116.3782587,39.944658
8898,116.3781527,39.9447054
8899,116.3777839,39.9448909
8900,116.3770547,39.9452474
8901,116.3766501,39.9454452
8902,116.3758538,39.9458928
8903,116.3757834,39.9459359
8904,116.3752016,39.9462918
8905,116.3747357,39.9465443
8906,116.3744897,39.9466283
8907,116.3742496,39.9466741
8908,116.3787933,39.944798
8909,116.3788349,39.9452347
8910,116.3788405,39.9453406
8911,116.3788922,39.9454918
8912,116.3788945,39.9461107
8913,116.3789494,39.946647
8914,116.3840635,39.9443229
8915,116.3840842,39.9443675
8916,116.4548016,39.8811327
8917,116.4547416,39.8765538
8918,116.4546028,39.8760753
8919,116.4546143,39.8753198
8920,116.4545553,39.8751692
8921,116.4544605,39.8750834
8922,116.4543261,39.8750145
8923,116.454151,39.8749869
8924,116.4536335,39.8749785
8925,116.4547366,39.8746899
8926,116.4324894,39.8626485
8927,116.4350485,39.8626396
8928,116.4360386,39.8626643
8929,116.4365855,39.8628422
8930,116.4388822,39.8628403
8931,116.4122827,39.9380605
8932,116.3668957,39.9299766
8933,116.367606,39.9300149
8934,116.3682232,39.9300482
8935,116.3684685,39.9300614
8936,116.3704592,39.9301674
8937,116.366908,39.9297938
8938,116.3669328,39.9294274
8939,116.3669443,39.9292557
8940,116.3669658,39.9289022
8941,116.3669822,39.9286315
8942,116.3669858,39.9285545
8943,116.3670298,39.9278582
8944,116.3670654,39.927177
8945,116.3670786,39.9268089
8946,116.3670789,39.92674
8947,116.367095,39.9264372
8948,116.3571194,39.9107226
8949,116.3571157,39.9112223
8950,116.3571319,39.9115339
8951,116.3571983,39.9119001
8952,116.3573326,39.9122893
8953,116.3606036,39.9106888
8954,116.3607865,39.9104556
8955,116.3629967,39.9104255
8956,116.3635202,39.9102938
8957,116.367682,39.9102607
8958,116.3676993,39.9099089
8959,116.367722,39.9094452
8960,116.367733,39.90922
8961,116.3854253,39.9014284
8962,116.3852632,39.901423
8963,116.3850647,39.9014163
8964,116.384509,39.9013977
8965,116.385423,39.9012345
8966,116.3854198,39.9009546
8967,116.3854193,39.9009123
8968,116.3816769,39.9013079
8969,116.3821465,39.9013234
8970,116.3823436,39.9013285
8971,116.382236,39.8990054
8972,116.3822714,39.8997465
8973,116.3823124,39.8999695
8974,116.3824819,39.9001127
8975,116.382631,39.9005349
8976,116.3819347,39.899
8977,116.3827868,39.9013446
8978,116.3827903,39.9012903
8979,116.3827292,39.9007403
8980,116.3731848,39.9000198
8981,116.362226,39.9041408
8982,116.3618273,39.9041074
8983,116.3606664,39.9040704
8984,116.3635402,39.9042294
8985,116.3635083,39.9048567
8986,116.3634809,39.9055514
8987,116.3597573,39.9041059
8988,116.3592328,39.9041253
8989,116.3576376,39.9041706
8990,116.357646,39.9034832
8991,116.3576368,39.903009
8992,116.3576143,39.9027401
8993,116.3623002,39.9025394
8994,116.3669527,39.9017412
8995,116.3664123,39.9017519
8996,116.3623168,39.9017344
8997,116.3631668,39.9017537
8998,116.3638279,39.9017142
8999,116.3623281,39.9013795
9000,116.3623397,39.9010169
9001,116.3623569,39.9004807
9002,116.3680156,39.8991892
9003,116.3752305,39.917523
9004,116.3717342,39.9037362
9005,116.3732449,39.9038087
9006,116.3746418,39.9038412
9007,116.375288,39.903811
9008,116.3752167,39.902839
9009,116.3752609,39.9033863
9010,116.3746936,39.902807
9011,116.3754148,39.9056282
9012,116.3754046,39.9055094
9013,116.3753712,39.9051189
9014,116.3755662,39.9056299
9015,116.3761321,39.9056364
9016,116.3972121,39.8714765
9017,116.3985675,39.871511
9018,116.4149044,39.8719364
9019,116.4120439,39.8718617
9020,116.4117464,39.871854
9021,116.4114945,39.8718474
9022,116.4101788,39.8718131
9023,116.4098801,39.8718053
9024,116.4098019,39.8718032
9025,116.3616815,39.8903239
9026,116.3613402,39.8903317
9027,116.3609798,39.8903477
9028,116.3605361,39.890419
9029,116.3603969,39.8905523
9030,116.3602594,39.8905524
9031,116.3601708,39.8904824
9032,116.359941,39.8904977
9033,116.361669,39.8906881
9034,116.3616959,39.8909174
9035,116.3617589,39.8911371
9036,116.3617407,39.889376
9037,116.3854433,39.9003962
9038,116.3855395,39.9003992
9039,116.3854531,39.900329
9040,116.3855252,39.8997315
9041,116.3855479,39.8992508
9042,116.3897004,39.9005257
9043,116.4132551,39.8999623
9044,116.413523,39.9007551
9045,116.4136293,39.9011745
9046,116.4126337,39.8998873
9047,116.4123803,39.8998543
9048,116.4141729,39.9021321
9049,116.4137241,39.9023079
9050,116.413332,39.9024148
9051,116.414385,39.9020457
9052,116.4154374,39.9016036
9053,116.4155718,39.9014969
9054,116.4141359,39.9028561
9055,116.4141121,39.9033206
9056,116.4184121,39.9034106
9057,116.4180826,39.903234
9058,116.4176836,39.9029587
9059,116.4173688,39.9027166
9060,116.4165128,39.9020365
9061,116.4157183,39.901423
9062,116.4227941,39.9069815
9063,116.4227988,39.9067759
9064,116.4228373,39.9050929
9065,116.4228641,39.903919
9066,116.3675987,39.9138787
9067,116.3669944,39.9139024
9068,116.3662975,39.9138777
9069,116.3648742,39.9138546
9070,116.3675948,39.9140692
9071,116.3675881,39.9142725
9072,116.3675629,39.9150824
9073,116.3675607,39.9151538
9074,116.3675311,39.9158773
9075,116.3675057,39.9166186
9076,116.3675048,39.9166432
9077,116.3674998,39.9167786
9078,116.3674764,39.9172911
9079,116.3674635,39.9176606
9080,116.3674621,39.9177092
9081,116.3674603,39.9177689
9082,116.3674517,39.918011
9083,116.367447,39.918128
9084,116.3686434,39.9138295
9085,116.3691373,39.914475
9086,116.3696583,39.915355
9087,116.369047,39.913646
9088,116.3691787,39.9135172
9089,116.3712143,39.9180492
9090,116.3710984,39.9180234
9091,116.37094,39.9176557
9092,116.3708332,39.9174077
9093,116.3705224,39.9168085
9094,116.3749027,39.9176552
9095,116.3744118,39.9176304
9096,116.3742182,39.9176212
9097,116.373673,39.9176143
9098,116.3716227,39.910939
9099,116.3716007,39.911292
9100,116.3734642,39.9109024
9101,116.3735178,39.9109018
9102,116.3740407,39.9108956
9103,116.3744823,39.9108903
9104,116.370788,39.9301849
9105,116.3708394,39.9291712
9106,116.3708486,39.9289909
9107,116.3708703,39.928563
9108,116.36759,39.9285739
9109,116.3675822,39.9279335
9110,116.3676401,39.9278699
9111,116.370889,39.9278168
9112,116.3690917,39.9278443
9113,116.3691007,39.9262858
9114,116.3695552,39.9263027
9115,116.3686786,39.9261883
9116,116.3672275,39.9261023
9117,116.3671083,39.926098
9118,116.3757501,39.9315685
9119,116.3707399,39.9313511
9120,116.3725265,39.931441
9121,116.3900969,39.9320767
9122,116.3871048,39.932117
9123,116.3868584,39.9321203
9124,116.3784219,39.9317889
9125,116.3780861,39.9317707
9126,116.3752184,39.9316923
9127,116.3748964,39.9316829
9128,116.3746983,39.9316771
9129,116.3738206,39.9315062
9130,116.3735996,39.9308823
9131,116.3735211,39.9304946
9132,116.373487,39.9302489
9133,116.3734725,39.9300177
9134,116.3734552,39.9297264
9135,116.3734519,39.9295107
9136,116.3734755,39.9289724
9137,116.373553,39.9313412
9138,116.3734324,39.9304991
9139,116.3733822,39.9301885
9140,116.3733588,39.9298136
9141,116.3733655,39.9294388
9142,116.3733856,39.9289638
9143,116.3735421,39.9275114
9144,116.3941735,39.9319898
9145,116.394853,39.9310316
9146,116.3950719,39.9309398
9147,116.3968302,39.9319851
9148,116.3970811,39.9319846
9149,116.3980057,39.9313953
9150,116.3985945,39.9314256
9151,116.3986658,39.9314363
9152,116.3986825,39.9316753
9153,116.3988643,39.931679
9154,116.395238,39.9309287
9155,116.3955513,39.9309494
9156,116.395837,39.9310058
9157,116.3996012,39.931032
9158,116.3988005,39.9310296
9159,116.3979124,39.9310157
9160,116.3963409,39.9310734
9161,116.396736,39.9310669
9162,116.3972113,39.9310191
9163,116.3963307,39.9313318
9164,116.3967084,39.9313293
9165,116.396912,39.9313505
9166,116.3970079,39.9313879
9167,116.3735181,39.891368
9168,116.3735019,39.8930496
9169,116.3473779,39.8819839
9170,116.3467339,39.8964454
9171,116.3573307,39.8819765
9172,116.3679735,39.9056722
9173,116.3683255,39.898099
9174,116.3571305,39.8948615
9175,116.3571308,39.8948055
9176,116.368271,39.8984336
9177,116.3504647,39.9171515
9178,116.3583752,39.9269309
9179,116.3583881,39.9275763
9180,116.3583946,39.9276247
9181,116.35528,39.9268583
9182,116.3552989,39.9269359
9183,116.3553091,39.9271234
9184,116.3553196,39.92752
9185,116.4004041,39.9258204
9186,116.4003596,39.9267794
9187,116.2762473,39.8674006
9188,116.2749003,39.869332
9189,116.273696,39.8712526
9190,116.275102,39.8680513
9191,116.2762759,39.8658766
9192,116.2762652,39.8655682
9193,116.2762135,39.8653848
9194,116.2763482,39.8657244
9195,116.2764663,39.8655062
9196,116.2766871,39.8651991
9197,116.2768248,39.864996
9198,116.2766629,39.8579441
9199,116.2766444,39.8573804
9200,116.2766559,39.8568174
9201,116.2766906,39.8564377
9202,116.2767604,39.8556368
9203,116.2770586,39.8522121
9204,116.2771978,39.8502811
9205,116.2772173,39.8500105
9206,116.2772338,39.8497859
9207,116.2772736,39.8492463
9208,116.2775891,39.8522447
9209,116.2774231,39.8524931
9210,116.2758703,39.8649586
9211,116.2755733,39.8646372
9212,116.2753948,39.8643605
9213,116.2752572,39.864251
9214,116.2750608,39.8642027
9215,116.2614744,39.8645418
9216,116.2630001,39.8658261
9217,116.2664591,39.8685798
9218,116.2607811,39.8646876
9219,116.2584978,39.8652608
9220,116.2709121,39.8747498
9221,116.2708669,39.8745076
9222,116.270218,39.8735947
9223,116.2700929,39.8734385
9224,116.269905,39.873292
9225,116.2710016,39.8741157
9226,116.2711587,39.8738227
9227,116.2712771,39.8736303
9228,116.2714574,39.8734603
9229,116.273461,39.8749583
9230,116.2731076,39.8748871
9231,116.2727471,39.8749266
9232,116.2724209,39.875032
9233,116.2721634,39.8752165
9234,116.2730469,39.8747553
9235,116.272751,39.874553
9236,116.2725117,39.8743223
9237,116.272291,39.874043
9238,116.2721119,39.8736642
9239,116.2720664,39.873318
9240,116.2720872,39.8729935
9241,116.2721654,39.8727215
9242,116.2722645,39.8725214
9243,116.2725835,39.8720309
9244,116.2729917,39.8714032
9245,116.2719062,39.8755536
9246,116.2711498,39.8773863
9247,116.2774803,39.8485513
9248,116.2775051,39.8470024
9249,116.2777445,39.8438936
9250,116.2778153,39.8435022
9251,116.2779089,39.8431704
9252,116.2781202,39.8427446
9253,116.2783503,39.8423943
9254,116.2771537,39.8620483
9255,116.2769937,39.8602241
9256,116.2768375,39.8579486
9257,116.2768052,39.8575082
9258,116.2768158,39.8569429
9259,116.2768513,39.8564427
9260,116.277227,39.8524321
9261,116.277344,39.8507155
9262,116.2774441,39.8493678
9263,116.2787814,39.8630893
9264,116.2789713,39.8632256
9265,116.2795237,39.8635391
9266,116.2758707,39.8636394
9267,116.2763802,39.8637353
9268,116.276848,39.8637866
9269,116.2773782,39.8638174
9270,116.2777925,39.8638276
9271,116.2779929,39.8637797
9272,116.2781578,39.8636669
9273,116.2761621,39.8635686
9274,116.2764606,39.8634421
9275,116.2766611,39.8632916
9276,116.2767948,39.8631309
9277,116.2768883,39.8629414
9278,116.2769399,39.8624202
9279,116.2703662,39.8638802
9280,116.2718219,39.8638284
9281,116.2735815,39.8638021
9282,116.274826,39.8638482
9283,116.2773403,39.864048
9284,116.2709163,39.8637994
9285,116.2722161,39.8637088
9286,116.2735722,39.8636891
9287,116.2742745,39.8637091
9288,116.2746589,39.8637257
9289,116.2749716,39.8637229
9290,116.2753309,39.8636843
9291,116.2756101,39.8636361
9292,116.2758451,39.8635669
9293,116.2761106,39.8634562
9294,116.2763133,39.8633473
9295,116.2765216,39.8632128
9296,116.2767185,39.8630509
9297,116.2768506,39.8628998
9298,116.2769383,39.8627593
9299,116.2770132,39.8625936
9300,116.2770646,39.862414
9301,116.2773205,39.8614703
9302,116.2773774,39.8622554
9303,116.2774612,39.8630961
9304,116.277481,39.8634688
9305,116.2774571,39.8639321
9306,116.277389,39.8646227
9307,116.2772654,39.8650904
9308,116.277539,39.8619739
9309,116.2753361,39.8680371
9310,116.2764902,39.8663469
9311,116.2767456,39.8658577
9312,116.2769196,39.8654444
9313,116.2770611,39.8650895
9314,116.2771976,39.8646161
9315,116.2772489,39.864276
9316,116.2772778,39.8639207
9317,116.2772711,39.8634607
9318,116.2772556,39.8630904
9319,116.2754943,39.8675954
9320,116.2756275,39.8673397
9321,116.2761181,39.866623
9322,116.2762794,39.8663417
9323,116.2763651,39.8660825
9324,116.2764303,39.8658624
9325,116.2765273,39.8656031
9326,116.276707,39.8653687
9327,116.2769262,39.865126
9328,116.2771741,39.8649219
9329,116.2774903,39.8647371
9330,116.2778316,39.8645523
9331,116.2782269,39.8643538
9332,116.2785754,39.8642048
9333,116.2789384,39.8641138
9334,116.2792222,39.8640725
9335,116.2795815,39.8640587
9336,116.2801313,39.8641
9337,116.2804511,39.8641221
9338,116.2784985,39.8646681
9339,116.2777588,39.8645133
9340,116.2773051,39.8644456
9341,116.2769271,39.8644215
9342,116.2767413,39.8644746
9343,116.2782036,39.8647828
9344,116.2778675,39.8649578
9345,116.2775731,39.8652009
9346,116.2773853,39.8654589
9347,116.2772447,39.8657266
9348,116.2806373,39.8644103
9349,116.2796805,39.8644514
9350,116.2793891,39.8644597
9351,116.279019,39.8644763
9352,116.2787423,39.8645176
9353,116.2784405,39.8646031
9354,116.2781566,39.8647162
9355,116.2778943,39.8648486
9356,116.2776715,39.8650168
9357,116.2796699,39.8643415
9358,116.2786167,39.8642667
9359,116.2773508,39.8641763
9360,116.483783,39.9790399
9361,116.4837629,39.9794453
9362,116.4837408,39.9812183
9363,116.4837186,39.9829918
9364,116.4838136,39.9711655
9365,116.4841203,39.9709783
9366,116.4843877,39.9708439
