traj_id,dis1,time_period_x,time_period_y,time_period_mid,dis1_res,dis2_res
11598,3.3980996627183946,23,23,23.0,0.1833167178892105,0.9583333333333334
11600,5.6783053930140115,10,11,10.5,0.3063265975510605,0.4375
11602,4.215059950966013,13,13,13.0,0.22738913881625608,0.5416666666666666
11603,5.000337524816835,13,13,13.0,0.2697523776140184,0.5416666666666666
11604,7.14031802897269,14,15,14.5,0.38519755030060276,0.6041666666666666
11605,5.5559250068668256,15,15,15.0,0.2997245631938429,0.625
11606,5.914806920239918,16,16,16.0,0.31908510614411223,0.6666666666666666
11607,5.01722502793686,18,18,18.0,0.27066340493887037,0.75
11608,3.573240454790039,19,19,19.0,0.19276500909836425,0.7916666666666666
11609,0.8307192629526926,11,11,11.0,0.04481467404932075,0.4583333333333333
11610,2.6580479987234518,0,0,0.0,0.14339327373587626,0.0
11611,1.7811639089191629,0,0,0.0,0.09608815344296644,0.0
11612,1.9968030359456297,0,0,0.0,0.10772120159887698,0.0
11614,3.6233126562426365,1,1,1.0,0.19546624583031885,0.041666666666666664
11615,1.2547880433552385,2,2,2.0,0.06769184208402339,0.08333333333333333
11616,1.197416226182673,2,2,2.0,0.06459681419570035,0.08333333333333333
11617,1.91573765235222,17,17,17.0,0.10334798081968254,0.7083333333333334
11619,1.2583459924592857,17,17,17.0,0.06788378217316397,0.7083333333333334
11620,0.4390817419651128,18,18,18.0,0.023687069777621205,0.75
11621,2.3064275487119845,18,18,18.0,0.12442446374303906,0.75
11622,1.535985775412168,18,19,18.5,0.08286156941254107,0.7708333333333334
11623,2.504255561948083,19,19,19.0,0.13509665870272827,0.7916666666666666
11624,2.7904562052671973,19,19,19.0,0.1505362772538421,0.7916666666666666
11625,2.3910632864063786,20,20,20.0,0.1289902938216827,0.8333333333333334
11626,2.1621660743212536,20,20,20.0,0.11664201395402628,0.8333333333333334
11627,0.8628931302837198,21,21,21.0,0.04655035232433889,0.875
11628,1.2934415352606152,21,21,21.0,0.06977707558932392,0.875
11629,0.88267346255579,22,22,22.0,0.047617438622794654,0.9166666666666666
11630,1.2013604393199666,22,22,22.0,0.0648095920064623,0.9166666666666666
11631,1.3141448409522554,22,22,22.0,0.07089395338148742,0.9166666666666666
11632,0.8179517598260153,23,23,23.0,0.04412590767954618,0.9583333333333334
11633,1.1705315738650122,23,23,23.0,0.0631464723241722,0.9583333333333334
11634,1.3616064393290748,23,23,23.0,0.07345435634308102,0.9583333333333334
11635,1.7167813858712795,23,23,23.0,0.09261492016966014,0.9583333333333334
11636,3.0864339764956497,1,1,1.0,0.16650334089975022,0.041666666666666664
11638,1.704199153783458,10,10,10.0,0.09193614858583479,0.4166666666666667
11640,7.001231361712008,11,11,11.0,0.37769426497200825,0.4583333333333333
11642,3.9897981556372955,15,15,15.0,0.2152369781723104,0.625
11643,3.7435290693046244,16,16,16.0,0.20195154069106688,0.6666666666666666
11644,3.801550144723446,16,17,16.5,0.2050815940061224,0.6875
11646,2.4519086929382556,18,18,18.0,0.13227271085801398,0.75
11647,1.5109622575000776,19,19,19.0,0.08151162984955114,0.7916666666666666
11648,7.815305943193934,19,19,19.0,0.4216110111556432,0.7916666666666666
11650,0.9252941132211645,22,22,22.0,0.0499166877825526,0.9166666666666666
11651,2.8092425961723553,23,23,23.0,0.15154974356252662,0.9583333333333334
11652,3.762621913079892,23,23,23.0,0.20298153916181613,0.9583333333333334
11654,3.657138417332369,0,0,0.0,0.1972910385434654,0.0
11655,3.9127068996069863,0,0,0.0,0.21107814899243646,0.0
11656,4.200373604987997,0,0,0.0,0.22659685695000809,0.0
11658,2.1061837637679304,20,20,20.0,0.1136219455484163,0.8333333333333334
11659,2.719614437913094,21,21,21.0,0.14671458820119193,0.875
11660,3.61403281748672,22,22,22.0,0.19496562791085653,0.9166666666666666
11661,8.127744631522845,23,23,23.0,0.43846608916128565,0.9583333333333334
11662,0.553053635127396,6,6,6.0,0.029835492560905813,0.25
11663,0.9556982173259342,7,7,7.0,0.051556892934861036,0.2916666666666667
11665,2.038851498986109,9,9,9.0,0.10998958304790725,0.375
11666,1.6543300016045888,9,9,9.0,0.08924586571931209,0.375
11668,5.415231102358594,10,11,10.5,0.2921345725045073,0.4375
11670,2.062315030631351,12,12,12.0,0.11125536629096096,0.5
11671,1.767220492437211,12,13,12.5,0.09533595027080022,0.5208333333333334
11672,0.6234989364390663,15,15,15.0,0.03363579352584019,0.625
11673,0.5997526367933848,16,16,16.0,0.03235475584445044,0.6666666666666666
11674,1.5326720727471863,16,16,16.0,0.08268280564546567,0.6666666666666666
11675,2.171643239156464,16,16,16.0,0.11715327699070131,0.6666666666666666
11677,3.3201125681898223,18,18,18.0,0.1791095610587199,0.75
11678,2.274244710827149,18,19,18.5,0.12268830153504515,0.7708333333333334
11679,4.156087989620919,23,23,23.0,0.22420778821613158,0.9583333333333334
11680,3.0521556939365606,9,9,9.0,0.16465413608608556,0.375
11681,2.6105659124868175,10,10,10.0,0.1408317655191134,0.4166666666666667
11682,2.344306462109293,10,11,10.5,0.1264679111902659,0.4375
11685,2.3426272710715987,12,13,12.5,0.12637732415036346,0.5208333333333334
11686,0.9965667745069864,13,13,13.0,0.05376162219854151,0.5416666666666666
11687,2.310325279346258,14,14,14.0,0.12463473396993395,0.5833333333333334
11688,3.0668294593262244,14,15,14.5,0.16544573926942407,0.6041666666666666
11689,3.2966184166382826,16,16,16.0,0.17784212596866883,0.6666666666666666
11690,4.735096024103455,16,17,16.5,0.25544343844656375,0.6875
11693,6.1724534126168225,10,10,10.0,0.332984318658797,0.4166666666666667
11696,5.521819410420219,11,11,11.0,0.29788467424919546,0.4583333333333333
11697,4.806564005218879,12,12,12.0,0.25929890974894665,0.5
11698,4.187925272482895,12,12,12.0,0.22592530882472342,0.5
11699,2.599154667175725,12,12,12.0,0.14021616496436548,0.5
11701,2.6761265321128027,13,13,13.0,0.14436855337277046,0.5416666666666666
11702,2.6584195624072793,13,13,13.0,0.1434133184201901,0.5416666666666666
11703,4.78290842281416,14,15,14.5,0.2580227659754818,0.6041666666666666
11706,7.1605563212110335,17,18,17.5,0.3862893420892662,0.7291666666666666
11708,3.2008612248334085,18,19,18.5,0.17267632865302612,0.7708333333333334
11709,3.653422401147517,20,20,20.0,0.19709057123578047,0.8333333333333334
11710,3.0909774451379533,21,21,21.0,0.1667484466476709,0.875
11711,1.2953181525003075,21,21,21.0,0.06987831314774193,0.875
11712,3.7157054875872992,22,22,22.0,0.20045054655122405,0.9166666666666666
11715,3.4496717978673663,9,9,9.0,0.1860988712950601,0.375
11716,1.8340708152579208,10,10,10.0,0.09894231352841085,0.4166666666666667
11717,1.8469493539929585,10,10,10.0,0.09963706991770037,0.4166666666666667
11719,1.3876161524992128,13,13,13.0,0.07485749801779434,0.5416666666666666
11720,0.8368546413570478,14,14,14.0,0.045145658288669094,0.5833333333333334
11721,3.301819302462085,14,14,14.0,0.17812269729204588,0.5833333333333334
11723,0.7086226010025349,15,15,15.0,0.0382279457142177,0.625
11724,0.9476258117337708,16,16,16.0,0.051121412211661145,0.6666666666666666
11725,1.271568907228373,16,16,16.0,0.06859711655914214,0.6666666666666666
11726,8.628793197024414,16,17,16.5,0.4654960728720538,0.6875
11727,10.730586771120828,18,19,18.5,0.5788811815877182,0.7708333333333334
11728,3.5366967711071204,19,19,19.0,0.19079359306668287,0.7916666666666666
11729,0.947724840527593,20,20,20.0,0.05112675450154722,0.8333333333333334
11730,6.586480546060224,20,21,20.5,0.355319771633477,0.8541666666666666
11731,2.4228099762327306,22,22,22.0,0.13070292722283436,0.9166666666666666
11732,1.9291381060544146,23,23,23.0,0.10407089286898584,0.9583333333333334
11733,1.8834767202795368,9,9,9.0,0.10160760567751262,0.375
11734,7.500700367546458,10,11,10.5,0.404639036439868,0.4375
11735,1.4334224408450713,12,12,12.0,0.0773286022441878,0.5
11736,1.1725199936587827,12,12,12.0,0.06325374127639838,0.5
11740,3.081765390771606,16,16,16.0,0.1662514854814099,0.6666666666666666
11741,2.6646012763707905,16,16,16.0,0.14374680231624928,0.6666666666666666
11742,3.081082559955849,16,16,16.0,0.16621464892084886,0.6666666666666666
11743,3.245218374743468,17,17,17.0,0.17506925644900692,0.7083333333333334
11744,5.234383539935083,18,18,18.0,0.2823784191033969,0.75
11746,7.12623715566726,20,21,20.5,0.3844379317680197,0.8541666666666666
11747,1.92008293104426,21,21,21.0,0.10358239484728685,0.875
11750,2.4533553659050726,11,11,11.0,0.1323507542841811,0.4583333333333333
11751,3.966341373065002,12,13,12.5,0.21397155902037365,0.5208333333333334
11752,2.091293481908293,13,13,13.0,0.11281866198704768,0.5416666666666666
11753,1.3767083091519443,13,13,13.0,0.07426905440514549,0.5416666666666666
11756,5.155707945327416,14,15,14.5,0.278134119873538,0.6041666666666666
11758,9.009871717318187,17,17,17.0,0.4860540524877684,0.7083333333333334
11759,4.299374832666459,18,18,18.0,0.23193765972990643,0.75
11760,3.8749551968769773,18,18,18.0,0.2090415641579416,0.75
11761,1.7414860498963334,19,19,19.0,0.09394765857498567,0.7916666666666666
11762,1.449366945258321,20,20,20.0,0.07818875777449051,0.8333333333333334
11764,2.368389808094327,21,21,21.0,0.12776713145452234,0.875
11765,1.3733815834976564,21,21,21.0,0.07408958808902984,0.875
11766,3.9572032403676873,22,22,22.0,0.21347858569410938,0.9166666666666666
11768,2.005286132057437,23,23,23.0,0.1081788377753013,0.9583333333333334
11769,3.346846120735193,0,0,0.0,0.18055175157593847,0.0
11770,3.899173648283532,0,0,0.0,0.2103480729319242,0.0
11771,2.735446498893388,1,1,1.0,0.14756867776430013,0.041666666666666664
11772,2.909387514727167,19,19,19.0,0.15695224484410006,0.7916666666666666
11773,1.2523157581389197,19,19,19.0,0.06755847012424425,0.7916666666666666
11775,1.3840217376047914,20,21,20.5,0.07466359071471947,0.8541666666666666
11776,2.3810403664326993,21,21,21.0,0.1284495890232333,0.875
11778,3.355945204869384,22,22,22.0,0.18104261835585608,0.9166666666666666
11780,0.7562468982751248,14,14,14.0,0.040797125766108,0.5833333333333334
11781,1.496310271225436,15,15,15.0,0.08072120158051198,0.625
11782,11.085545914552021,5,5,5.0,0.5980301035197246,0.20833333333333334
11783,9.342894778593674,9,9,9.0,0.5040195922405378,0.375
11784,6.227000864610721,10,11,10.5,0.3359269809881124,0.4375
11785,2.4095720115453316,11,11,11.0,0.12998878094141364,0.4583333333333333
11786,0.8695714828034737,12,12,12.0,0.04691062829807212,0.5
11788,1.982361865992354,12,12,12.0,0.1069421462028981,0.5
11789,5.239419741585097,12,13,12.5,0.2826501062370139,0.5208333333333334
11790,2.3904768678803285,13,13,13.0,0.12895865839889498,0.5416666666666666
11791,3.012499790426207,14,14,14.0,0.1625148256484883,0.5833333333333334
11792,3.856182992696815,15,15,15.0,0.20802886317815322,0.625
11793,0.781503422772626,15,15,15.0,0.042159635296645584,0.625
11794,12.023143346971862,18,19,18.5,0.648610516418815,0.7708333333333334
11795,7.094032579248384,20,21,20.5,0.38270059683494184,0.8541666666666666
11796,2.7003472373521005,21,21,21.0,0.14567518373389357,0.875
11797,1.6575956863520482,22,22,22.0,0.08942203907176939,0.9166666666666666
11798,1.4491512724156042,22,22,22.0,0.07817712290747984,0.9166666666666666
11799,0.7566382640986467,8,8,8.0,0.04081823871316166,0.3333333333333333
11800,1.731525410413296,8,9,8.5,0.09341031361181665,0.3541666666666667
11802,0.5329488565418805,10,10,10.0,0.028750903411087398,0.4166666666666667
11804,2.360605026793769,10,10,10.0,0.1273471671511911,0.4166666666666667
11805,2.078518733339884,11,11,11.0,0.11212950474863188,0.4583333333333333
11806,2.8560673153217304,12,12,12.0,0.15407578890625875,0.5
11807,1.0198015658184079,13,13,13.0,0.05501506562481324,0.5416666666666666
11808,3.059689700101949,13,13,13.0,0.16506057186486764,0.5416666666666666
11809,3.0312384289455276,14,14,14.0,0.16352571586714837,0.5833333333333334
11810,4.892449014928992,14,15,14.5,0.2639321340974479,0.6041666666666666
11811,1.1738198665852573,15,15,15.0,0.06332386530518092,0.625
11812,1.4345598183798192,16,16,16.0,0.07738996016107247,0.6666666666666666
11813,2.924462295740306,16,16,16.0,0.15776548155064696,0.6666666666666666
11815,4.223705810122288,18,19,18.5,0.22785555554359624,0.7708333333333334
11816,2.2764317423298723,20,20,20.0,0.12280628496013363,0.8333333333333334
11817,1.2855473602186018,20,20,20.0,0.06935120983999885,0.8333333333333334
11818,8.484533692775441,20,21,20.5,0.45771372936595106,0.8541666666666666
11819,4.35841881543818,22,22,22.0,0.2351228956579664,0.9166666666666666
11820,4.792374831291315,22,23,22.5,0.25853344874069606,0.9375
11822,0.9528413312837507,0,0,0.0,0.0514027729782328,0.0
11823,1.271448336805937,0,0,0.0,0.06859061216659652,0.0
11825,1.7504348843860837,8,9,8.5,0.09443041986229955,0.3541666666666667
11827,2.5944166862049913,10,10,10.0,0.13996056589218242,0.4166666666666667
11828,2.9378988497530862,10,10,10.0,0.15849034109740714,0.4166666666666667
11830,7.484674279948378,11,11,11.0,0.4037744797550488,0.4583333333333333
11831,2.8187077186970293,12,12,12.0,0.15206035695467607,0.5
11832,1.2187497997182024,12,12,12.0,0.0657476929425152,0.5
11833,0.5716024239662463,13,13,13.0,0.030836140990398282,0.5416666666666666
11836,0.6139867417773858,14,14,14.0,0.033122640740936994,0.5833333333333334
11838,2.994328565023028,15,15,15.0,0.16153454557092545,0.625
11839,3.4855004767094107,16,17,16.5,0.1880317150793933,0.6875
11840,1.4987066986669597,17,17,17.0,0.08085048125351849,0.7083333333333334
11841,2.328666551470984,18,19,18.5,0.12562418752972976,0.7708333333333334
11842,0.7299744940706535,19,19,19.0,0.03937981274181325,0.7916666666666666
11843,2.6425330390366115,20,20,20.0,0.14255629078355764,0.8333333333333334
11844,5.414811632970551,7,7,7.0,0.292111943459128,0.2916666666666667
11845,2.399869886894296,8,8,8.0,0.12946538203493277,0.3333333333333333
11846,3.1596829800315294,8,9,8.5,0.1704548927227214,0.3541666666666667
11847,2.6387122201369624,9,9,9.0,0.14235016970123116,0.375
11848,1.6672436175836345,9,9,9.0,0.0899425144148558,0.375
11850,2.4578497881484997,10,11,10.5,0.132593214134171,0.4375
11852,7.086404636305634,12,12,12.0,0.3822890934644396,0.5
11853,5.193810435317014,15,15,15.0,0.28018962857004037,0.625
11854,4.034196756881814,16,16,16.0,0.21763214213654383,0.6666666666666666
11856,2.0404159260806995,17,17,17.0,0.1100739789364398,0.7083333333333334
11857,1.6278724507206224,17,17,17.0,0.08781856461786189,0.7083333333333334
11858,1.5379971476059024,17,17,17.0,0.08297007657407442,0.7083333333333334
11859,1.0437287645397977,18,18,18.0,0.05630586223858271,0.75
11860,0.9938967367429911,18,18,18.0,0.05361758211493069,0.75
11862,0.9325113511331541,20,20,20.0,0.0503060349170016,0.8333333333333334
11863,1.1247347165585333,20,20,20.0,0.06067587687249314,0.8333333333333334
11864,1.2897002831423259,21,21,21.0,0.06957524688293093,0.875
11866,1.3496159623821886,22,22,22.0,0.0728075080755199,0.9166666666666666
11868,3.9144087672823367,1,1,1.0,0.21116995936514266,0.041666666666666664
11869,4.232974958063838,1,1,1.0,0.22835559672747224,0.041666666666666664
11872,6.222091966800804,2,3,2.5,0.3356621614936048,0.10416666666666667
11875,5.9119061429842805,5,5,5.0,0.31892861839548464,0.20833333333333334
11876,3.295892287597136,5,5,5.0,0.17780295360593698,0.20833333333333334
11877,3.4194918941543655,5,5,5.0,0.1844707610440341,0.20833333333333334
11878,1.4823382040728375,6,6,6.0,0.07996745279537687,0.25
11879,2.940763606324669,7,7,7.0,0.15864488564417714,0.2916666666666667
11880,2.893681647796278,7,7,7.0,0.15610496305040716,0.2916666666666667
11881,3.6323794425722933,8,8,8.0,0.19595537024594173,0.3333333333333333
11882,2.93993879882859,8,8,8.0,0.15860038989123307,0.3333333333333333
11883,2.667949218818848,9,9,9.0,0.1439274132112131,0.375
11884,2.9439369681467853,12,12,12.0,0.15881607846712098,0.5
11885,2.875921092303493,13,13,13.0,0.15514683731426498,0.5416666666666666
11886,2.8857581312847502,14,14,14.0,0.15567751442170147,0.5833333333333334
11887,2.6656642990220774,14,15,14.5,0.1438041490225904,0.6041666666666666
11888,2.9060572809677168,15,15,15.0,0.15677258927681811,0.625
11890,2.5693175199964653,16,16,16.0,0.13860654534311412,0.6666666666666666
11891,2.865263349757279,21,21,21.0,0.1545718858479748,0.875
11892,7.331280829393899,21,22,21.5,0.3954993887652651,0.8958333333333334
11893,4.563029010396263,22,23,22.5,0.24616096784810967,0.9375
11895,4.846209293536861,0,0,0.0,0.2614376475305248,0.0
11896,4.24884395661727,0,0,0.0,0.22921167895570113,0.0
11897,3.8026966241212805,1,1,1.0,0.20514344293970269,0.041666666666666664
11898,4.394169066433493,1,1,1.0,0.2370515085082833,0.041666666666666664
11899,3.0886305600628026,1,1,1.0,0.16662183962847138,0.041666666666666664
11900,3.714888114489528,2,2,2.0,0.20040645186053022,0.08333333333333333
11901,3.770699447232703,2,2,2.0,0.20341729655462515,0.08333333333333333
11902,4.268085786473731,2,2,2.0,0.23024971475381756,0.08333333333333333
11903,4.963700004256131,9,9,9.0,0.26777589937988266,0.375
11904,5.13632682437686,9,9,9.0,0.2770885697619125,0.375
11906,8.047085556248861,10,11,10.5,0.43411478742948867,0.4375
11907,3.293301970832503,12,12,12.0,0.1776632142178326,0.5
11909,2.56387324284922,13,13,13.0,0.1383128438284523,0.5416666666666666
11910,2.4555679972753257,16,16,16.0,0.13247011874106965,0.6666666666666666
11911,3.4286243312430558,16,16,16.0,0.18496342711024627,0.6666666666666666
11912,8.72570256184481,19,19,19.0,0.4707240262739242,0.7916666666666666
11913,3.954693370170062,20,20,20.0,0.21334318614358866,0.8333333333333334
11914,3.0133239898657167,20,20,20.0,0.16255928859870564,0.8333333333333334
11915,6.148321710607952,21,21,21.0,0.33168248974015735,0.875
11917,3.8769899251183313,22,22,22.0,0.2091513313042951,0.9166666666666666
11919,4.618774077255752,22,23,22.5,0.24916823770758792,0.9375
11920,3.6330304399474187,23,23,23.0,0.19599048949317036,0.9583333333333334
11921,8.241684459061457,0,0,0.0,0.444612782105698,0.0
11923,1.5766374313670846,1,1,1.0,0.0850545975418147,0.041666666666666664
11924,1.8759745296441153,2,2,2.0,0.10120288624583931,0.08333333333333333
11925,1.0400118534916056,2,2,2.0,0.05610534665585385,0.08333333333333333
11926,1.081626320662761,3,3,3.0,0.05835031540183283,0.125
11928,2.735004580552526,4,4,4.0,0.14754483766899315,0.16666666666666666
11930,9.2126532072874,7,7,7.0,0.49699347183372783,0.2916666666666667
11931,6.056282442812569,8,8,8.0,0.32671726265329837,0.3333333333333333
11932,3.6266187718809575,8,8,8.0,0.19564460030132763,0.3333333333333333
11933,2.9510547841265096,8,8,8.0,0.15920006210310964,0.3333333333333333
11934,5.137557104903435,9,9,9.0,0.2771549395010609,0.375
11935,2.744898447899874,9,9,9.0,0.14807858048685274,0.375
11936,5.615906564212375,10,10,10.0,0.30296037830165334,0.4166666666666667
11937,3.5955985074156582,10,10,10.0,0.1939711552484286,0.4166666666666667
11940,2.1741220015146268,13,13,13.0,0.1172869983717753,0.5416666666666666
11941,2.80397087096317,13,13,13.0,0.15126535067859675,0.5416666666666666
11942,6.03257980929047,14,14,14.0,0.32543858062102216,0.5833333333333334
11943,8.503112181809476,16,17,16.5,0.45871598002693825,0.6875
11945,6.091519005154598,21,21,21.0,0.32861816362718915,0.875
11946,4.912929259488602,22,22,22.0,0.2650369784477848,0.9166666666666666
11947,5.04411270535586,22,22,22.0,0.2721139100050378,0.9166666666666666
11952,4.04529399805343,14,14,14.0,0.21823080316215318,0.5833333333333334
11953,4.14892049395772,15,15,15.0,0.22382112451851308,0.625
11955,2.8555605574372422,16,16,16.0,0.15404845092286526,0.6666666666666666
11957,2.964656382212268,17,17,17.0,0.15993382525505165,0.7083333333333334
11958,2.9932617215416975,17,17,17.0,0.1614769927429008,0.7083333333333334
11959,2.6262422618343733,17,17,17.0,0.14167745493264275,0.7083333333333334
11960,2.8172152335591765,18,18,18.0,0.15197984210693002,0.75
11961,2.81144006269196,18,18,18.0,0.15166828992373696,0.75
11962,4.343610678850763,19,19,19.0,0.2343240435739493,0.7916666666666666
11963,4.404825321318265,8,8,8.0,0.23762637971994885,0.3333333333333333
11965,2.5969050278458274,9,9,9.0,0.14009480404522712,0.375
11966,3.011973187696127,9,9,9.0,0.16248641709850697,0.375
11967,3.682468090402709,10,10,10.0,0.19865749420790785,0.4166666666666667
11968,4.617207574602615,10,10,10.0,0.2490837298492433,0.4166666666666667
11972,3.8812497633081633,14,14,14.0,0.20938113608732328,0.5833333333333334
11973,3.8359891384701403,14,14,14.0,0.20693946867952165,0.5833333333333334
11974,10.12466338749684,14,15,14.5,0.5461935334893053,0.6041666666666666
11975,5.4955236715088205,16,16,16.0,0.2964661023913433,0.6666666666666666
11976,4.708319650445026,16,17,16.5,0.253998937865874,0.6875
11977,3.6241495811629583,17,17,17.0,0.19551139527993516,0.7083333333333334
11978,4.090223431465627,18,18,18.0,0.22065460384113528,0.75
11979,4.497151507751998,18,18,18.0,0.2426070851589176,0.75
11980,9.558586358284625,18,19,18.5,0.5156554700516239,0.7708333333333334
11981,2.3390657410037217,9,9,9.0,0.12618519087956215,0.375
11982,1.8699602036132357,10,10,10.0,0.10087843239876924,0.4166666666666667
11983,2.123648672398768,10,11,10.5,0.11456412207242057,0.4375
11984,1.527091596383465,11,11,11.0,0.08238175661430296,0.4583333333333333
11985,1.7155853355163075,11,11,11.0,0.0925503970398917,0.4583333333333333
11986,1.5813104109623928,11,11,11.0,0.08530668999559808,0.4583333333333333
11987,1.037096750070611,12,12,12.0,0.055948086055964075,0.5
11988,2.682165687810957,12,13,12.5,0.1446943467017754,0.5208333333333334
11990,1.7335634555793067,0,0,0.0,0.0935202596957535,0.0
11991,1.5403603660545353,0,0,0.0,0.08309756472705933,0.0
11993,0.6740151148007004,12,12,12.0,0.036360981406337076,0.5
11994,0.295832258114081,13,13,13.0,0.01595921367410503,0.5416666666666666
11995,0.9955593117745278,13,13,13.0,0.05370727277390979,0.5416666666666666
11997,1.0781113593900318,14,14,14.0,0.05816069437008565,0.5833333333333334
11998,0.4616068143454163,14,14,14.0,0.024902226114640134,0.5833333333333334
12000,5.199397793611495,20,20,20.0,0.2804910488595784,0.8333333333333334
12002,2.8487780820845603,21,21,21.0,0.15368255785196472,0.875
12004,2.7848202658160095,22,22,22.0,0.1502322361647154,0.9166666666666666
12005,3.6438939872413316,23,23,23.0,0.19657654347398892,0.9583333333333334
12006,3.892382340253139,23,23,23.0,0.20998170336602678,0.9583333333333334
12007,4.26728533913205,0,0,0.0,0.23020653315407522,0.0
12008,1.6528698364754242,1,1,1.0,0.08916709443370459,0.041666666666666664
12009,2.9634682883790044,16,16,16.0,0.1598697313544378,0.6666666666666666
12010,2.813758500635052,17,17,17.0,0.15179336231023002,0.7083333333333334
12011,2.7805338692857124,18,18,18.0,0.150000998643307,0.75
12012,2.9060990384596246,18,19,18.5,0.1567748419612958,0.7708333333333334
12014,1.0790210204764097,20,20,20.0,0.058209767705566615,0.8333333333333334
12016,2.327222344418025,20,20,20.0,0.1255462771318078,0.8333333333333334
12017,2.4253922503156513,21,21,21.0,0.13084223273372472,0.875
12018,2.4137150232474984,22,22,22.0,0.1302122833053232,0.9166666666666666
12019,1.1369454915087074,22,22,22.0,0.061334609519833744,0.9166666666666666
12020,0.7013559996877747,22,22,22.0,0.037835935580481476,0.9166666666666666
12022,1.2784843707203917,23,23,23.0,0.06897018391909868,0.9583333333333334
12023,4.338045536296427,6,7,6.5,0.23402382175325365,0.2708333333333333
12024,3.823301672104264,8,8,8.0,0.20625502003958343,0.3333333333333333
12025,3.408901741737263,8,8,8.0,0.18389945585120857,0.3333333333333333
12026,3.4670169290737136,9,9,9.0,0.18703458620624713,0.375
12027,1.2468697979086667,10,10,10.0,0.06726467781258305,0.4166666666666667
12028,1.8557635324978365,10,10,10.0,0.10011256694097229,0.4166666666666667
12029,1.040997326011051,11,11,11.0,0.05615850977811796,0.4583333333333333
12030,0.9146251083721285,11,11,11.0,0.049341128750683375,0.4583333333333333
12032,1.4160654490114166,12,12,12.0,0.0763922474897101,0.5
12033,0.930427131404213,12,12,12.0,0.05019359786159052,0.5
12034,1.3578931007494837,13,13,13.0,0.0732540334837222,0.5416666666666666
12035,0.862125765379424,13,13,13.0,0.04650895541734931,0.5416666666666666
12036,1.353374554133776,14,14,14.0,0.07301027220022933,0.5833333333333334
12037,1.032998639422483,14,14,14.0,0.05572700596175617,0.5833333333333334
12038,1.169467053689943,15,15,15.0,0.06308904483116441,0.625
12041,2.1604310177883126,16,16,16.0,0.11654841314753418,0.6666666666666666
12042,1.3773500887459138,17,17,17.0,0.07430367638226568,0.7083333333333334
12044,1.5366331563821674,18,18,18.0,0.08289649356616323,0.75
12047,0.8639200324009274,7,7,7.0,0.0466057504422297,0.2916666666666667
12049,2.2488809497153013,8,8,8.0,0.12132000692869144,0.3333333333333333
12050,3.4932094180890165,9,9,9.0,0.18844758805911022,0.375
12051,1.5012677588288392,9,9,9.0,0.08098864234053528,0.375
12052,1.3407926108749106,10,10,10.0,0.07233151619781168,0.4166666666666667
12053,0.7639514506139881,12,12,12.0,0.04121276197097322,0.5
12054,2.1220760701149217,12,13,12.5,0.1144792851583116,0.5208333333333334
12055,3.407940548021407,13,13,13.0,0.1838476024935276,0.5416666666666666
12056,1.963680971799327,14,14,14.0,0.105934371107814,0.5833333333333334
12058,3.24461521544034,15,15,15.0,0.17503671791429973,0.625
12059,6.794261334834121,15,16,15.5,0.36652888732138805,0.6458333333333334
12060,2.1951525339905618,16,16,16.0,0.11842152901290037,0.6666666666666666
12061,0.9598698551996806,17,17,17.0,0.05178193959009237,0.7083333333333334
12062,1.4329023903754576,17,18,17.5,0.07730054716791318,0.7291666666666666
12063,2.0271591244160647,18,19,18.5,0.10935881645973805,0.7708333333333334
12064,2.3265757736319976,19,19,19.0,0.12551139668504574,0.7916666666666666
12065,1.5925046308631927,19,19,19.0,0.08591058271659706,0.7916666666666666
12066,0.45511513289469774,19,19,19.0,0.024552020454051596,0.7916666666666666
12068,6.2037347842805515,20,21,20.5,0.3346718496183452,0.8541666666666666
12069,1.5333423296623478,21,21,21.0,0.08271896388390051,0.875
12070,2.1486173578719137,21,21,21.0,0.1159111035989375,0.875
12071,1.2390839005725638,22,22,22.0,0.06684465330266773,0.9166666666666666
12072,0.6004804858930205,22,22,22.0,0.03239402099889182,0.9166666666666666
12073,0.8523865915702056,22,22,22.0,0.045983557826087894,0.9166666666666666
12074,1.3324086117626275,23,23,23.0,0.07187922599075511,0.9583333333333334
12076,1.296499937684475,6,6,6.0,0.06994206671671123,0.25
12077,0.8720321821018364,6,6,6.0,0.04704337523426035,0.25
12078,1.033812433968103,6,6,6.0,0.055770907600891685,0.25
12079,1.4523585421399183,6,6,6.0,0.07835014495438955,0.25
12081,3.11452543919829,12,12,12.0,0.1680187863705978,0.5
12082,1.3671820579218021,13,13,13.0,0.07375514331287908,0.5416666666666666
12083,2.3485780613606915,13,13,13.0,0.1266983504453282,0.5416666666666666
12084,2.6959852688719352,14,14,14.0,0.14543986934506237,0.5833333333333334
12085,2.391520616261748,14,14,14.0,0.12901496531940213,0.5833333333333334
12086,2.8676448102211944,14,14,14.0,0.15470035809992713,0.5833333333333334
12088,2.9182707151809364,16,16,16.0,0.1574314653829804,0.6666666666666666
12090,4.420361737650771,17,17,17.0,0.23846452019036607,0.7083333333333334
12092,2.995394626295706,17,17,17.0,0.16159205620126987,0.7083333333333334
12093,2.2396703466240626,18,18,18.0,0.12082312405412755,0.75
12094,2.6789408379120694,18,18,18.0,0.14452037626010902,0.75
